timestamp,agent.name,rule.mitre.id,rule.mitre.tactic,rule.description,rule.level,rule.id,rule.mitre.technique
"Aug 01, 2025 @ 16:10:53.3593",agent-138,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3594",agent-155,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3595",agent-143,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3596",agent-105,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3597",agent-175,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3598",agent-125,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3599",agent-101,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3600",agent-154,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3601",agent-163,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3602",agent-190,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3603",agent-151,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3604",agent-142,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3605",agent-182,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3606",agent-147,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3607",agent-141,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3608",agent-197,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3609",agent-137,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3610",agent-191,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3611",agent-116,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3612",agent-105,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3613",agent-178,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3614",agent-113,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3615",agent-112,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3616",agent-153,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3617",agent-127,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3618",agent-193,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3619",agent-193,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3620",agent-115,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3621",agent-139,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3622",agent-113,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3623",agent-128,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3624",agent-197,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3625",agent-112,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3626",agent-168,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3627",agent-184,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3628",agent-170,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3629",agent-200,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3630",agent-172,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3631",agent-171,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3632",agent-122,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3633",agent-183,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3634",agent-174,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3635",agent-189,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3636",agent-149,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3637",agent-153,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3638",agent-143,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3639",agent-165,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3640",agent-175,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3641",agent-183,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3642",agent-151,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3643",agent-137,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3644",agent-169,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3645",agent-178,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3646",agent-123,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3647",agent-105,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3648",agent-102,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3649",agent-138,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3650",agent-122,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3651",agent-176,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3652",agent-108,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3653",agent-110,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3654",agent-198,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3655",agent-165,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3656",agent-186,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.3657",agent-103,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3658",agent-123,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3659",agent-109,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.3660",agent-187,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3661",agent-192,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3662",agent-192,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.3663",agent-200,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3664",agent-176,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3665",agent-189,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3666",agent-172,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3667",agent-166,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3668",agent-161,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3669",agent-193,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3670",agent-148,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3671",agent-184,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3672",agent-170,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3673",agent-197,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3674",agent-110,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3675",agent-121,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3676",agent-191,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3677",agent-118,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3678",agent-142,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3679",agent-105,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3680",agent-109,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3681",agent-126,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3682",agent-183,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3683",agent-175,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3684",agent-120,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3685",agent-141,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3686",agent-107,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3687",agent-179,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3688",agent-111,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3689",agent-111,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3690",agent-101,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3691",agent-192,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3692",agent-115,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3693",agent-120,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3694",agent-182,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3695",agent-170,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3696",agent-149,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3697",agent-111,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3698",agent-138,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3699",agent-168,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3700",agent-110,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.3701",agent-179,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3702",agent-151,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.3703",agent-131,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3704",agent-178,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3705",agent-172,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3706",agent-120,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3707",agent-143,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3708",agent-162,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3709",agent-116,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3710",agent-139,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3711",agent-136,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3712",agent-191,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3713",agent-132,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3714",agent-178,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3715",agent-185,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3716",agent-194,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3717",agent-124,T1562.001,Defense Evasion,Wazuh agent disconnected,3,504,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3718",agent-128,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3719",agent-135,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3720",agent-180,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3721",agent-132,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3722",agent-123,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3723",agent-136,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3724",agent-118,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3725",agent-179,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3726",agent-109,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3727",agent-108,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3728",agent-116,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3729",agent-123,T1548.003,Privilege Escalation,Illegal root login,9,2504,Sudo and Sudo Caching
"Aug 01, 2025 @ 16:10:53.3730",agent-160,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3731",agent-120,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3732",agent-200,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3733",agent-164,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3734",agent-187,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3735",agent-154,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3736",agent-166,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3737",agent-173,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3738",agent-184,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3739",agent-119,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3740",agent-134,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3741",agent-182,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3742",agent-120,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3743",agent-142,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3744",agent-192,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3745",agent-139,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3746",agent-150,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3747",agent-110,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3748",agent-181,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3749",agent-200,T1110,Credential Access,REPEATED login failures,10,2502,Brute Force
"Aug 01, 2025 @ 16:10:53.3750",agent-190,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3751",agent-139,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3752",agent-113,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3753",agent-125,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3754",agent-168,T1562.001,Defense Evasion,Wazuh agent removed,3,505,Disable or Modify Tools
"Aug 01, 2025 @ 16:10:53.3755",agent-107,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3756",agent-169,,,Unknown problem somewhere in the system,2,1002,
"Aug 01, 2025 @ 16:10:53.3757",agent-110,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3758",agent-160,T1110,Credential Access,High number of login timeouts,10,5705,Brute Force
"Aug 01, 2025 @ 16:10:53.3759",agent-119,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3760",agent-154,,,Syslogd exiting,5,1004,
"Aug 01, 2025 @ 16:10:53.3761",agent-171,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3762",agent-188,,,File system full,7,1007,
"Aug 01, 2025 @ 16:10:53.3763",agent-128,,,Host-based anomaly detection event,7,510,
"Aug 01, 2025 @ 16:10:53.3764",agent-159,T1014,Defense Evasion,Possible kernel level rootkit,11,521,Rootkit
"Aug 01, 2025 @ 16:10:53.3765",agent-107,T1190,Initial Access,Possible attack on the ssh server,8,5701,Exploit Public-Facing Application
"Aug 01, 2025 @ 16:10:53.3766",agent-114,T1072,Execution,Windows Adware/Spyware application found,9,518,Software Deployment Tools
"Aug 01, 2025 @ 16:10:53.3767",agent-120,T1210,Lateral Movement,OpenSSH challenge-response exploit,14,5707,Exploitation of Remote Services
"Aug 01, 2025 @ 16:10:53.3768",agent-186,T1110,Credential Access,Brute force using non-existent user,10,5712,Brute Force
"Aug 01, 2025 @ 16:10:53.3769",agent-184,,,Host-based anomaly detection event,7,510,
